EmployeId,Name,Gender,Age,MaritalStatus,Turnover,Travelling,Vertical,Qualifications,Education,Satisfaction,Engagement,Level,Role,Daily,Hour,Monthly,MonthlyRate,Work Experience,OverTime,SalaryHike,Last Rating,Hours,TrainingTimesLastYear,Work&Life,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager,DistanceFromHome
IDRD046,Scott,M,50,Single,Yes,Sometimes,Research & Development,3,Medical,4,2,1,Laboratory Technician,517,40,2672,15065,0,No,13,3,80,6,3,3,2,2,0,19
IDRD094,Sean,M,51,Married,No,Sometimes,Research & Development,3,Life Sciences,1,2,4,Research Director,122,44,19301,7522,3,Yes,12,3,80,1,3,9,0,2,0,2
IDRD306,Sebastian,M,53,Married,No,Sometimes,Research & Development,4,Life Sciences,2,2,3,Manufacturing Director,111,68,19626,6075,3,No,16,3,80,3,3,10,9,4,9,1
IDSL313,Selena,F,34,Divorced,No,Mostly,Sales,2,Medical,3,3,2,Sales Executive,195,100,5038,6289,3,Yes,16,3,80,2,4,1,0,0,0,16
IDRD725,Serena,F,48,Married,No,Sometimes,Research & Development,1,Medical,3,3,1,Research Scientist,1430,68,3776,12879,5,No,21,4,80,5,4,5,4,0,3,4
IDSL296,Serenity,F,23,Married,No,Sometimes,Sales,1,Medical,3,3,2,Sales Executive,657,88,4801,11626,1,No,17,3,80,3,3,3,2,0,3,1
IDRD497,Sergio,M,50,Married,Yes,Sometimes,Research & Development,4,Medical,2,2,1,Research Scientist,469,71,4449,26451,9,Yes,13,3,80,2,1,4,3,1,2,1
IDRD292,Seth,M,46,Divorced,No,Sometimes,Research & Development,4,Life Sciences,1,3,3,Healthcare Representative,161,93,7307,15084,2,Yes,15,3,80,2,1,25,12,10,2,26
IDRD893,Shana,F,19,Married,No,Sometimes,Research & Development,1,Medical,3,3,3,Healthcare Representative,957,64,4085,15690,1,Yes,12,3,80,3,3,10,7,10,9,16
IDRD242,Shane,M,27,Married,Yes,Mostly,Research & Development,3,Medical,4,1,1,Laboratory Technician,1141,42,2094,10509,0,Yes,11,3,80,5,3,5,0,0,2,16
IDRD930,Shanna,F,22,Married,No,Sometimes,Research & Development,5,Life Sciences,1,3,1,Laboratory Technician,1318,46,2984,6022,0,No,11,3,80,2,2,2,2,2,2,15
IDRD151,Shannon,F,37,Divorced,No,Mostly,Research & Development,4,Medical,2,3,1,Research Scientist,401,62,2280,10241,4,No,16,3,80,2,3,3,2,1,2,1
IDRD629,Shannon,M,31,Divorced,No,Sometimes,Research & Development,4,Medical,4,3,1,Laboratory Technician,1432,45,1893,19313,9,No,17,3,80,2,3,5,3,1,2,1
IDRD751,Shari,F,34,Married,No,Sometimes,Research & Development,3,Human Resources,1,3,1,Laboratory Technician,132,82,2713,12813,3,No,13,3,80,5,2,2,3,2,2,5
IDSL021,Sharon,F,30,Divorced,No,Sometimes,Sales,4,Life Sciences,1,3,2,Sales Executive,1095,87,6605,2629,1,No,12,3,80,3,3,5,4,0,4,1
IDSL249,Shaun,M,34,Divorced,No,Sometimes,Sales,3,Technical Degree,4,3,2,Sales Executive,526,44,4326,11430,3,Yes,15,3,80,2,4,0,0,0,0,1
IDRD911,Shauna,F,55,Single,No,Mostly,Research & Development,5,Life Sciences,4,1,1,Laboratory Technician,1371,79,3742,20582,3,No,20,4,80,5,3,1,0,0,0,16
IDRD149,Shawn,M,28,Married,No,Sometimes,Research & Development,4,Medical,3,3,1,Laboratory Technician,626,52,2985,12124,1,No,14,3,80,5,3,5,2,0,4,4
IDRD865,Shawn,F,44,Married,No,Sometimes,Research & Development,4,Life Sciences,2,4,2,Manufacturing Director,1337,86,5671,4825,7,No,11,3,80,2,3,15,5,7,7,9
IDSL321,Shawna,F,28,Divorced,Yes,Sometimes,Sales,3,Marketing,4,3,1,Sales Representative,149,47,9800,20575,1,No,13,3,80,5,3,1,0,0,0,10
IDSL423,Shayla,F,28,Single,Yes,Sometimes,Sales,3,Medical,1,3,1,Sales Representative,198,89,2208,19126,1,Yes,18,3,80,2,1,7,7,0,0,4
IDRD212,Sheila,F,29,Single,No,Mostly,Research & Development,3,Life Sciences,3,3,2,Research Scientist,848,61,6697,13319,1,No,17,3,80,4,3,8,4,7,7,8
IDRD321,Shelby,F,31,Married,No,Sometimes,Research & Development,3,Life Sciences,1,4,1,Research Scientist,1362,68,2064,24937,1,No,14,3,80,4,1,7,5,1,7,18
IDRD789,Sheldon,M,52,Married,No,Sometimes,Research & Development,4,Life Sciences,4,2,5,Research Director,1404,75,18134,10704,2,Yes,22,4,80,2,3,4,0,0,3,4
IDRD694,Shelia,F,34,Divorced,Yes,Sometimes,Research & Development,3,Life Sciences,4,3,3,Healthcare Representative,177,85,15828,11378,5,Yes,13,3,80,4,3,9,8,7,7,8
IDHR036,Shelley,F,35,Divorced,No,No,Human Resources,2,Medical,4,3,1,Research Scientist,1185,32,2922,22023,1,Yes,25,4,80,6,3,1,8,0,7,13
IDRD463,Shelly,F,40,Single,No,Sometimes,Research & Development,1,Life Sciences,3,2,1,Research Scientist,527,67,1118,9803,1,No,22,4,80,2,3,6,0,0,4,17
IDSL277,Sheri,F,39,Married,Yes,Sometimes,Sales,4,Technical Degree,2,3,2,Sales Executive,1492,100,4314,17658,1,Yes,12,3,80,2,2,10,7,2,8,5
IDRD782,Sherman,M,30,Divorced,No,Sometimes,Research & Development,4,Life Sciences,3,2,2,Manufacturing Director,698,53,9631,3138,4,No,25,4,80,2,3,1,0,0,0,29
IDSL231,Sherri,F,36,Divorced,Yes,Sometimes,Sales,3,Marketing,3,3,3,Sales Executive,697,52,9861,13688,3,Yes,12,3,80,2,3,9,0,1,0,14
IDRD824,Sherrie,F,54,Married,No,Sometimes,Research & Development,3,Medical,3,2,4,Manager,640,75,13632,17652,2,No,18,3,80,2,3,1,7,0,0,5
IDSL096,Sherry,F,41,Single,No,Mostly,Sales,3,Marketing,3,3,3,Sales Executive,728,90,7196,20554,1,No,12,3,80,3,3,10,8,0,9,7
IDRD489,Sheryl,F,41,Married,No,Sometimes,Research & Development,2,Medical,2,4,3,Laboratory Technician,852,73,7451,9438,8,No,15,3,80,2,2,7,7,0,7,2
IDRD059,Shirley,F,53,Divorced,No,Sometimes,Research & Development,3,Medical,2,3,4,Research Director,1388,66,15603,22134,7,Yes,14,3,80,1,4,25,4,10,13,26
IDRD473,Sidney,M,28,Divorced,No,Sometimes,Research & Development,1,Medical,4,3,1,Human Resources,1027,97,2373,5954,1,No,13,3,80,2,2,3,2,2,2,4
IDRD961,Sienna,F,54,Divorced,No,Sometimes,Research & Development,2,Medical,2,3,1,Laboratory Technician,298,87,3915,13989,2,Yes,16,3,80,3,3,5,4,1,3,10
IDHR028,Sierra,F,39,Married,No,Sometimes,Human Resources,4,Medical,3,2,3,Human Resources,155,47,9991,25917,1,No,19,3,80,2,3,7,7,1,7,26
IDRD689,Silas,M,39,Divorced,No,Mostly,Research & Development,3,Medical,4,3,2,Healthcare Representative,1333,54,5725,15077,4,No,20,4,80,2,4,5,3,0,7,10
IDRD537,Simon,M,36,Divorced,No,Mostly,Research & Development,4,Medical,1,2,2,Research Scientist,190,32,5002,2983,1,Yes,11,3,80,5,2,10,8,5,7,18
IDRD555,Skylar,F,38,Married,No,Sometimes,Research & Development,3,Life Sciences,3,4,2,Laboratory Technician,436,45,4163,5718,1,No,11,3,80,1,3,10,9,8,7,2
IDRD766,Skyler,M,46,Single,No,Sometimes,Research & Development,4,Life Sciences,2,3,2,Healthcare Representative,860,62,6494,2191,2,No,14,3,80,4,4,4,0,0,0,1
IDSL164,Sofia,F,42,Married,No,Sometimes,Sales,3,Marketing,4,2,3,Sales Executive,449,58,16929,24053,1,Yes,15,3,80,2,3,30,6,5,6,15
IDRD867,Solomon,M,43,Divorced,No,Sometimes,Research & Development,3,Life Sciences,1,3,1,Laboratory Technician,1495,44,2304,15922,1,No,23,4,80,2,3,4,0,1,3,7
IDSL264,Sonia,F,47,Married,No,Sometimes,Sales,3,Marketing,4,3,4,Manager,1471,92,17070,13031,2,No,12,3,80,4,3,3,12,4,4,12
IDRD758,Sonja,F,31,Divorced,No,Sometimes,Research & Development,2,Medical,1,2,2,Manufacturing Director,1159,91,6374,15450,1,No,13,3,80,4,3,3,2,1,2,5
IDSL266,Sonya,F,29,Married,Yes,Mostly,Sales,5,Medical,1,3,1,Sales Executive,1344,83,1129,21039,0,No,19,3,80,5,2,1,4,0,0,11
IDRD129,Sophia,F,45,Married,No,Sometimes,Research & Development,4,Life Sciences,4,2,2,Manufacturing Director,714,43,4057,19401,1,Yes,14,3,80,2,3,10,6,1,8,26
IDRD374,Sophie,F,28,Married,No,Mostly,Research & Development,5,Other,3,3,1,Research Scientist,425,36,4891,6927,1,No,15,3,80,2,3,3,3,1,2,5
IDRD369,Spencer,M,39,Single,Yes,Mostly,Research & Development,4,Life Sciences,3,2,1,Research Scientist,502,33,2724,22913,6,No,16,3,80,2,3,4,2,2,2,13
IDSL143,Stacey,F,46,Single,Yes,No,Sales,3,Life Sciences,2,3,2,Sales Executive,925,82,5634,25028,4,No,17,3,80,2,3,1,0,0,0,3
IDSL362,Stacie,F,36,Single,No,Mostly,Sales,2,Life Sciences,3,3,2,Sales Executive,1144,84,2369,13198,7,No,14,3,80,3,3,9,0,0,0,6
IDSL129,Stacy,F,29,Married,Yes,Sometimes,Sales,2,Life Sciences,2,3,1,Sales Executive,1149,49,2970,12888,1,No,18,3,80,6,3,3,2,0,2,2
IDRD157,Stanley,M,36,Divorced,No,Sometimes,Research & Development,2,Medical,1,3,2,Research Scientist,939,76,3347,14462,7,No,11,3,80,3,1,14,12,3,2,29
IDRD761,Stefanie,F,35,Married,No,Sometimes,Research & Development,4,Medical,3,4,1,Laboratory Technician,657,37,4896,5459,5,Yes,23,4,80,5,3,2,2,1,2,2
IDSL124,Stella,F,36,Married,No,Sometimes,Sales,4,Life Sciences,4,2,3,Sales Executive,1345,71,9728,25554,8,Yes,12,3,80,2,3,1,0,0,0,15
IDRD048,Stephanie,F,28,Married,No,Sometimes,Research & Development,3,Life Sciences,1,2,1,Research Scientist,417,88,2275,17622,1,Yes,11,3,80,1,3,8,2,0,0,21
IDSL015,Stephen,M,31,Married,No,Sometimes,Sales,1,Medical,3,3,2,Sales Executive,315,93,4292,26862,3,No,18,3,80,5,4,6,4,0,2,6
IDRD888,Sterling,M,35,Single,No,Sometimes,Research & Development,3,Life Sciences,2,3,2,Healthcare Representative,611,53,6204,24570,1,No,12,3,80,2,4,10,8,5,8,2
IDHR014,Steve,M,58,Married,No,Sometimes,Human Resources,1,Life Sciences,3,2,4,Manager,804,93,13879,15392,3,Yes,13,3,80,3,3,6,14,1,14,24
IDRD018,Steven,M,48,Married,No,No,Research & Development,3,Life Sciences,2,3,1,Research Scientist,111,97,2213,21462,9,No,13,3,80,4,3,5,1,0,3,10
IDRD870,Stewart,M,33,Divorced,No,No,Research & Development,3,Life Sciences,1,3,2,Healthcare Representative,116,76,4878,22498,4,No,11,3,80,2,3,3,2,1,2,19
IDRD511,Stuart,M,41,Married,No,No,Research & Development,2,Other,4,2,2,Healthcare Representative,584,95,4141,17322,4,No,14,3,80,2,2,13,15,1,9,2
IDRD329,Sue,F,23,Divorced,No,Sometimes,Research & Development,2,Medical,1,2,1,Research Scientist,1406,92,2606,10895,1,No,14,3,80,2,4,6,4,0,2,1
IDRD485,Summer,F,25,Married,Yes,Mostly,Research & Development,1,Life Sciences,3,2,1,Laboratory Technician,1427,71,2944,16985,1,Yes,11,3,80,2,4,2,3,1,2,14
IDRD025,Susan,F,59,Divorced,No,No,Research & Development,2,Medical,2,3,2,Manufacturing Director,571,44,6993,5748,9,Yes,14,3,80,2,3,6,4,1,2,19
IDSL232,Susie,F,30,Single,Yes,Sometimes,Sales,3,Marketing,3,2,1,Sales Representative,397,57,3594,3355,1,No,13,3,80,0,3,3,2,1,2,14
IDRD227,Suzanne,F,35,Married,No,Sometimes,Research & Development,4,Medical,2,2,2,Healthcare Representative,1129,96,4273,6175,0,No,21,4,80,1,3,13,12,11,2,1
IDRD276,Sydney,F,29,Single,No,Sometimes,Research & Development,1,Life Sciences,2,3,1,Laboratory Technician,158,37,3960,9329,1,No,14,3,80,3,4,0,0,0,0,5
IDRD743,Sylvester,M,37,Married,Yes,Sometimes,Research & Development,2,Life Sciences,2,2,1,Laboratory Technician,142,69,2626,5235,5,No,14,3,80,5,2,0,0,0,0,20
IDSL093,Sylvia,F,29,Married,No,Sometimes,Sales,3,Technical Degree,2,1,2,Sales Executive,978,52,5821,4492,1,No,11,3,80,0,3,1,0,0,0,1
IDRD574,Tabitha,F,57,Single,No,Sometimes,Research & Development,3,Life Sciences,3,3,5,Manager,617,93,17720,12982,3,No,13,3,80,6,4,5,2,1,2,5
IDRD965,Talia,F,42,Single,No,Mostly,Research & Development,3,Life Sciences,4,2,1,Research Scientist,359,81,3024,17283,1,No,13,3,80,3,3,8,3,1,0,7
IDRD338,Tamara,F,22,Married,No,Sometimes,Research & Development,2,Medical,2,3,1,Laboratory Technician,1492,36,3047,2125,1,No,17,3,80,2,2,8,7,0,5,7
IDRD790,Tami,F,43,Divorced,No,Sometimes,Research & Development,5,Medical,1,3,5,Manager,734,96,17536,2227,3,No,15,3,80,4,3,8,7,6,7,10
IDSL398,Tammie,F,27,Married,No,Sometimes,Sales,3,Life Sciences,4,3,2,Sales Executive,1171,32,6224,8033,1,No,13,3,80,3,2,5,4,0,4,9
IDRD139,Tammy,F,24,Married,No,Sometimes,Research & Development,3,Other,3,3,1,Research Scientist,1160,82,2004,22784,1,No,22,4,80,6,1,1,0,0,0,1
IDRD897,Tania,F,48,Married,No,Sometimes,Research & Development,4,Medical,4,3,1,Research Scientist,968,98,2317,25089,1,Yes,11,3,80,4,2,2,2,0,2,1
IDRD430,Tanner,M,39,Married,No,Sometimes,Research & Development,4,Medical,4,3,1,Manufacturing Director,1328,75,3234,24766,6,No,18,3,80,1,3,5,4,1,3,10
IDRD362,Tanya,F,26,Divorced,No,Sometimes,Research & Development,3,Life Sciences,3,2,2,Laboratory Technician,582,93,3471,12554,1,No,11,3,80,6,3,10,0,0,10,5
IDRD257,Tara,F,59,Married,No,Mostly,Research & Development,3,Life Sciences,4,3,3,Manager,1479,99,17639,20242,7,No,12,3,80,3,3,5,2,0,2,5
IDSL370,Tasha,F,36,Married,No,Sometimes,Sales,4,Medical,4,3,3,Sales Executive,561,80,8725,13590,8,No,12,3,80,3,3,11,10,9,0,8
IDSL404,Tatiana,F,47,Married,No,Sometimes,Sales,3,Medical,2,3,2,Sales Executive,350,62,4699,14898,1,No,14,3,80,2,3,5,2,1,4,10
IDRD146,Taylor,F,37,Divorced,Yes,Sometimes,Research & Development,3,Other,2,2,3,Manager,624,69,18944,6622,0,No,20,4,80,6,1,5,2,0,7,29
IDRD378,Taylor,M,36,Single,Yes,Mostly,Research & Development,3,Other,4,2,3,Healthcare Representative,129,86,9529,12819,1,No,20,4,80,2,1,10,7,4,7,16
IDRD509,Ted,M,21,Married,No,Sometimes,Research & Development,3,Other,3,3,1,Research Scientist,593,30,2898,22473,1,No,19,3,80,2,3,3,2,1,8,20
IDHR060,Teddy,M,26,Single,Yes,Mostly,Human Resources,3,Technical Degree,1,2,1,Sales Representative,709,100,2918,5108,1,Yes,14,3,80,2,3,2,2,2,2,7
IDSL379,Terence,M,52,Married,No,Sometimes,Sales,3,Life Sciences,3,2,3,Sales Executive,1304,41,19107,20656,4,No,12,3,80,2,2,5,3,0,3,28
IDRD107,Teresa,F,35,Married,No,Sometimes,Research & Development,3,Life Sciences,2,4,3,Manufacturing Director,111,47,9043,26134,1,No,11,3,80,1,2,10,8,14,8,28
IDRD723,Teri,F,24,Divorced,No,No,Research & Development,3,Life Sciences,4,3,1,Laboratory Technician,1130,71,2677,23252,1,No,11,3,80,1,3,4,1,0,0,1
IDHR040,Terrance,M,53,Married,No,Mostly,Human Resources,2,Other,4,3,2,Human Resources,594,93,6847,17291,1,No,23,4,80,1,3,6,4,0,3,1
IDSL384,Terrell,M,29,Single,Yes,Sometimes,Sales,3,Human Resources,1,4,1,Sales Representative,415,86,2330,18137,0,No,18,3,80,3,2,7,2,0,4,13
IDSL253,Terrence,M,29,Married,Yes,Sometimes,Sales,3,Marketing,3,2,2,Sales Executive,990,98,1318,11180,1,No,14,3,80,2,4,1,1,0,0,27
IDRD322,Terri,F,38,Married,No,Sometimes,Research & Development,4,Technical Degree,4,3,4,Research Director,687,86,10643,24027,3,No,11,3,80,5,3,13,2,0,1,2
IDSL048,Terry,M,57,Single,Yes,No,Sales,3,Marketing,1,2,1,Sales Representative,1470,56,2102,20380,2,No,18,3,80,3,2,4,2,0,0,2
IDSL216,Terry,F,54,Divorced,No,No,Sales,4,Marketing,2,2,5,Manager,666,50,19477,2505,3,No,17,3,80,3,3,7,7,7,7,21
IDRD656,Tessa,F,46,Single,Yes,Sometimes,Research & Development,3,Life Sciences,3,2,1,Laboratory Technician,897,59,3941,6827,1,No,18,3,80,3,3,14,4,5,9,2
IDRD226,Thelma,F,21,Single,No,No,Research & Development,3,Medical,1,3,1,Research Scientist,864,90,4012,26914,6,No,13,3,80,2,1,2,2,2,2,1
IDRD207,Theodore,M,43,Married,No,Sometimes,Research & Development,3,Human Resources,4,3,4,Research Director,1030,92,19215,9625,2,Yes,24,4,80,5,4,7,7,7,7,26
IDSL052,Theresa,F,54,Divorced,No,Mostly,Sales,4,Marketing,2,3,4,Manager,719,93,19757,8087,2,No,12,3,80,5,4,22,2,6,12,29
IDSL400,Therese,F,40,Divorced,No,Sometimes,Sales,3,Technical Degree,2,1,2,Sales Executive,1206,34,5007,18914,9,No,11,3,80,3,3,13,2,0,2,8
IDRD007,Thomas,M,42,Single,Yes,Sometimes,Research & Development,2,Medical,4,2,1,Laboratory Technician,1296,40,3616,3450,1,No,15,3,80,2,3,10,1,4,7,9
IDRD825,Tia,F,48,Married,No,Sometimes,Research & Development,4,Life Sciences,2,4,1,Laboratory Technician,447,32,2788,15940,1,Yes,13,3,80,3,2,0,0,0,3,19
IDRD125,Tiffany,F,48,Married,No,Sometimes,Research & Development,2,Technical Degree,3,3,4,Research Director,195,76,13432,9985,4,Yes,14,3,80,1,3,7,5,7,7,8
IDHR033,Tim,M,31,Married,Yes,No,Human Resources,3,Life Sciences,1,2,1,Laboratory Technician,618,70,2726,25235,7,Yes,12,3,80,3,1,1,0,0,0,10
IDRD026,Timothy,M,37,Divorced,No,No,Research & Development,4,Life Sciences,4,1,1,Research Scientist,586,41,2876,23877,3,No,12,3,80,1,3,8,7,0,0,4
IDSL070,Tina,F,28,Divorced,No,Sometimes,Sales,3,Marketing,3,3,2,Sales Executive,1155,87,8893,7512,7,No,19,3,80,1,2,2,3,0,0,21
IDHR058,Toby,M,38,Married,No,No,Human Resources,4,Medical,2,2,2,Human Resources,653,46,6524,23321,1,No,14,3,80,2,3,10,9,4,8,13
IDHR011,Todd,M,36,Divorced,No,Sometimes,Human Resources,3,Medical,3,4,1,Sales Representative,363,74,3023,16313,5,No,14,3,80,3,3,1,0,0,0,1
IDSL157,Tom,M,50,Married,No,Mostly,Sales,3,Technical Degree,1,4,3,Human Resources,922,87,17475,2125,1,Yes,19,3,80,4,2,20,8,9,9,21
IDRD956,Tomas,M,30,Divorced,No,Mostly,Research & Development,4,Life Sciences,1,2,2,Manufacturing Director,1425,80,6027,16128,1,No,11,3,80,3,3,13,11,10,4,15
IDSL407,Tommie,M,48,Married,No,Sometimes,Sales,3,Human Resources,4,3,3,Sales Executive,1214,77,7723,10286,2,No,13,3,80,5,3,3,2,1,2,3
IDRD271,Tommy,M,55,Divorced,No,Sometimes,Research & Development,3,Medical,3,2,5,Research Scientist,1012,50,13403,15286,3,Yes,12,3,80,3,3,5,4,6,3,6
IDRD412,Toni,F,54,Married,No,Mostly,Research & Development,3,Medical,4,4,1,Research Scientist,182,94,2889,2320,1,No,16,3,80,3,3,5,4,0,1,22
IDSL086,Tony,M,24,Married,No,Mostly,Sales,3,Human Resources,2,2,2,Sales Executive,107,81,6348,13831,1,No,18,3,80,3,3,6,2,0,2,9
IDRD372,Tonya,F,22,Single,Yes,Sometimes,Research & Development,3,Medical,1,2,1,Research Scientist,1093,76,2438,24331,0,No,16,3,80,6,3,0,0,1,0,19
IDRD811,Tori,F,41,Single,No,Sometimes,Research & Development,4,Technical Degree,2,3,2,Research Scientist,697,90,4406,15470,1,No,15,3,80,4,3,10,9,0,8,3
IDSL222,Tracey,F,33,Single,No,Sometimes,Sales,3,Marketing,3,3,1,Sales Representative,1492,41,2280,16258,1,No,17,3,80,3,3,6,1,1,7,26
IDRD634,Traci,F,40,Divorced,No,Mostly,Research & Development,4,Medical,2,3,5,Research Director,600,37,18109,25251,7,Yes,13,3,80,1,2,20,5,0,6,9
IDRD873,Tracie,F,52,Divorced,Yes,Sometimes,Research & Development,4,Life Sciences,4,2,2,Manufacturing Director,515,87,5029,26123,1,Yes,11,3,80,2,3,10,8,4,9,14
IDHR013,Tracy,F,36,Single,No,No,Human Resources,3,Life Sciences,3,3,2,Human Resources,611,82,4576,15751,1,No,13,3,80,2,2,7,7,1,7,6
IDRD578,Tracy,M,44,Married,No,Sometimes,Research & Development,3,Life Sciences,3,3,3,Research Director,969,86,19231,12294,8,No,12,3,80,3,1,5,0,0,2,7
IDRD147,Travis,M,31,Divorced,No,Mostly,Research & Development,2,Medical,3,3,2,Manufacturing Director,630,60,4095,14045,0,Yes,12,3,80,3,3,9,7,2,2,11
IDRD641,Trent,M,33,Married,No,No,Research & Development,3,Life Sciences,1,3,1,Laboratory Technician,1075,30,2127,17657,4,No,14,3,80,6,3,3,2,1,2,8
IDRD598,Trenton,M,44,Single,No,Sometimes,Research & Development,4,Medical,3,3,1,Research Scientist,1359,73,2426,11393,0,Yes,14,3,80,6,2,5,14,1,4,1
IDRD272,Trevor,M,47,Divorced,No,Sometimes,Research & Development,3,Medical,2,3,3,Manufacturing Director,942,94,3438,7305,3,No,11,3,80,2,3,2,2,2,2,1
IDRD788,Trey,M,46,Divorced,No,No,Research & Development,3,Medical,1,3,3,Manager,1112,56,13833,11454,0,No,14,3,80,3,4,25,16,15,13,4
IDRD749,Tricia,F,36,Divorced,No,Sometimes,Research & Development,3,Life Sciences,3,3,3,Manufacturing Director,132,43,8159,5354,2,No,18,3,80,3,3,3,1,1,3,1
IDRD849,Trina,F,18,Married,Yes,Mostly,Research & Development,3,Life Sciences,3,2,1,Research Scientist,1357,84,1903,26664,1,Yes,17,3,80,4,3,6,3,0,2,5
IDSL248,Trinity,F,42,Married,No,Sometimes,Sales,3,Marketing,3,3,2,Sales Executive,109,100,6072,19198,4,Yes,18,3,80,6,4,7,9,1,5,7
IDSL350,Trisha,F,37,Married,No,Sometimes,Sales,3,Medical,1,3,3,Sales Executive,290,67,4216,21016,1,No,12,3,80,3,2,10,7,5,10,9
IDSL183,Tristan,M,38,Married,No,Sometimes,Sales,4,Life Sciences,2,3,5,Manager,989,34,17854,25336,4,Yes,15,3,80,4,4,10,9,5,7,6
IDRD231,Troy,M,37,Married,No,Sometimes,Research & Development,3,Medical,2,4,1,Research Scientist,1176,63,2728,6830,1,Yes,17,3,80,3,3,3,2,0,3,6
IDRD755,Tucker,M,43,Divorced,No,Sometimes,Research & Development,1,Technical Degree,4,3,4,Manager,555,59,12835,8334,7,No,11,3,80,3,3,1,0,0,0,2
IDSL331,Ty,M,46,Single,No,Sometimes,Sales,4,Other,3,3,4,Sales Executive,165,87,8507,3418,1,No,16,3,80,6,3,14,14,15,10,8
IDSL029,Tyler,M,37,Married,No,Sometimes,Sales,2,Medical,3,3,1,Sales Representative,309,76,2005,9379,1,No,22,4,80,2,3,3,1,0,2,2
IDSL239,Tyrone,M,35,Married,No,Mostly,Sales,4,Life Sciences,4,3,4,Manager,542,79,19834,3965,2,No,25,4,80,3,4,7,4,0,0,3
IDSL318,Tyson,M,19,Married,Yes,Sometimes,Sales,2,Marketing,1,3,1,Sales Representative,323,69,2272,8867,2,No,12,3,80,3,3,1,0,0,0,27
IDRD806,Valentina,F,33,Single,No,Mostly,Research & Development,4,Technical Degree,3,3,1,Research Scientist,562,64,2716,26011,1,No,11,3,80,5,3,6,7,3,3,6
IDRD556,Valeria,F,30,Married,Yes,Sometimes,Research & Development,4,Life Sciences,3,1,3,Healthcare Representative,990,70,11569,22373,7,Yes,21,4,80,3,2,1,0,0,3,27
IDRD188,Valerie,F,39,Single,No,Sometimes,Research & Development,3,Life Sciences,1,3,2,Laboratory Technician,472,62,6966,23873,8,No,13,3,80,4,3,3,0,0,1,1
IDSL078,Vanessa,F,42,Single,No,Sometimes,Sales,3,Marketing,3,3,3,Sales Executive,689,56,19815,13150,7,Yes,12,3,80,2,3,8,6,4,3,3
IDRD468,Velma,F,37,Single,No,Sometimes,Research & Development,3,Medical,1,2,1,Laboratory Technician,1396,42,3509,12691,0,No,11,3,80,3,2,4,4,1,2,2
IDRD334,Vera,F,40,Divorced,No,Mostly,Research & Development,3,Medical,2,1,2,Manufacturing Director,408,88,4323,10967,4,No,12,3,80,2,3,7,7,1,1,11
IDRD534,Verna,F,42,Single,No,Sometimes,Research & Development,4,Life Sciences,4,3,4,Research Director,602,36,15876,26623,9,No,14,3,80,3,3,20,7,4,17,2
IDRD324,Vernon,M,42,Married,No,Sometimes,Research & Development,4,Other,1,3,5,Manager,1319,79,15233,23424,2,No,11,3,80,2,3,4,4,1,1,2
IDRD222,Veronica,F,48,Divorced,No,Sometimes,Research & Development,2,Medical,3,2,2,Laboratory Technician,1334,35,4256,20324,9,Yes,23,4,80,6,3,5,0,0,7,4
IDSL145,Vicki,F,42,Single,No,Sometimes,Sales,1,Medical,2,2,2,Sales Executive,879,87,4877,8646,3,No,12,3,80,6,4,1,1,0,0,9
IDRD396,Vickie,F,41,Single,No,Sometimes,Research & Development,2,Life Sciences,3,4,2,Healthcare Representative,1352,50,5236,10251,1,No,12,3,80,3,2,9,7,3,7,7
IDSL304,Vicky,F,40,Married,No,Sometimes,Sales,1,Marketing,3,2,5,Sales Executive,259,95,19650,5596,1,Yes,12,3,80,3,3,9,7,1,7,21
IDSL065,Victor,M,28,Single,Yes,Sometimes,Sales,2,Life Sciences,3,3,2,Sales Executive,1148,40,4085,14452,1,Yes,16,3,80,5,2,4,2,0,8,4
IDRD083,Victoria,F,31,Single,No,No,Research & Development,4,Life Sciences,4,3,3,Research Director,561,73,19403,23722,5,No,12,3,80,2,3,2,2,2,2,21
IDSL061,Vincent,M,22,Married,No,No,Sales,2,Marketing,4,3,2,Sales Executive,432,32,4700,16820,1,No,12,3,80,2,3,10,7,1,4,1
IDSL169,Viola,F,27,Married,No,No,Sales,1,Marketing,4,1,2,Sales Executive,1463,38,1125,8139,1,No,14,3,80,2,3,7,7,1,7,24
IDRD327,Violet,F,44,Single,No,Sometimes,Research & Development,4,Life Sciences,1,4,2,Laboratory Technician,409,71,5908,9677,0,No,15,3,80,6,4,0,8,5,3,19
IDSL258,Virgil,M,37,Married,No,Sometimes,Sales,4,Marketing,3,1,2,Sales Executive,1444,46,6527,26068,0,No,18,3,80,3,2,10,16,0,9,18
IDRD061,Virginia,F,37,Divorced,No,Sometimes,Research & Development,2,Life Sciences,4,3,3,Healthcare Representative,645,77,7705,18901,1,No,12,3,80,6,3,16,8,5,8,8
IDRD239,Vivian,F,32,Married,No,Sometimes,Research & Development,4,Life Sciences,1,3,2,Laboratory Technician,819,36,6415,25871,3,No,20,4,80,2,3,3,0,1,2,17
